,Unnamed: 0,acousticness,danceability,duration,energy,id_new,instrumentalness,key,liveness,loudness,mode,music type,popularity,speechiness,tempo,time_signature,valence
993,994,0.28600000000000003,0.8390000000000001,181360.0,0.8590000000000001,1064.0,0.336,2.0,0.0224,-8.96,1.0,otros,56.0,0.0394,123.559,4.0,0.9670000000000001
994,995,0.242,0.593,234813.0,0.9259999999999999,1065.0,1.57e-06,7.0,0.207,-3.696,0.0,otros,61.0,0.0322,104.854,4.0,0.961
995,996,0.02,0.589,254147.0,0.9009999999999999,1066.0,0.0,2.0,0.355,-3.4419999999999997,1.0,otros,63.0,0.0311,125.976,4.0,0.795
996,997,0.494,0.591,261627.0,0.777,1067.0,0.0,9.0,0.38299999999999995,-6.307,1.0,otros,60.0,0.0401,123.264,4.0,0.621
997,998,0.203,0.687,185826.0,0.387,1068.0,0.000335,11.0,0.0913,-9.842,0.0,otros,64.0,0.0273,112.72200000000001,4.0,0.602
998,999,0.158,0.764,306000.0,0.82,1069.0,0.0,1.0,0.0939,-6.0729999999999995,1.0,otros,61.0,0.0441,104.527,4.0,0.688
999,1000,0.29,0.63,194027.0,0.5,1070.0,7.63e-06,2.0,0.133,-14.953,1.0,otros,49.0,0.0337,139.783,4.0,0.526
1000,1001,0.11599999999999999,0.695,222893.0,0.9470000000000001,1071.0,0.000396,4.0,0.6829999999999999,-10.163,0.0,otros,54.0,0.11199999999999999,122.365,4.0,0.4
1001,1002,0.0174,0.633,206520.0,0.787,1072.0,0.284,2.0,0.0406,-13.199000000000002,1.0,otros,55.0,0.0453,152.351,4.0,0.9229999999999999
1002,1003,0.11699999999999999,0.6459999999999999,264120.0,0.698,1073.0,1.3300000000000001e-05,9.0,0.162,-7.555,1.0,otros,55.0,0.0833,77.67,4.0,0.8029999999999999
1003,1004,0.009590000000000001,0.8079999999999999,310587.0,0.737,1074.0,0.00411,5.0,0.0497,-7.912000000000001,1.0,otros,57.0,0.0365,132.326,4.0,0.9229999999999999
1004,1005,0.132,0.636,199067.0,0.523,1075.0,1.29e-05,9.0,0.0636,-13.359000000000002,1.0,otros,50.0,0.0284,121.575,4.0,0.738
1005,1006,0.0629,0.58,156198.0,0.929,1076.0,0.000223,4.0,0.23,-4.849,0.0,otros,67.0,0.0388,94.995,4.0,0.884
1006,1007,0.0128,0.6679999999999999,255267.0,0.757,1077.0,2.1600000000000003e-05,9.0,0.0509,-11.552999999999999,1.0,otros,59.0,0.0405,122.29299999999999,4.0,0.912
1007,1008,0.0338,0.635,174307.0,0.888,1078.0,0.000123,0.0,0.16399999999999998,-5.1579999999999995,1.0,otros,58.0,0.0481,143.751,4.0,0.8809999999999999
1008,1009,0.000502,0.523,183722.0,0.9329999999999999,1079.0,0.105,4.0,0.081,-5.207999999999999,1.0,otros,51.0,0.0366,106.005,1.0,0.726
1009,1010,0.19399999999999998,0.622,201773.0,0.6970000000000001,1080.0,0.0,9.0,0.305,-11.158,1.0,otros,56.0,0.0288,138.013,4.0,0.843
1010,1011,0.297,0.5529999999999999,204467.0,0.344,1081.0,0.000453,9.0,0.23600000000000002,-13.237,1.0,otros,59.0,0.0292,87.432,4.0,0.293
1011,1012,0.308,0.698,167947.0,0.40299999999999997,1082.0,0.0,7.0,0.0753,-11.27,0.0,otros,55.0,0.0868,99.837,4.0,0.522
1012,1013,0.0151,0.667,205000.0,0.695,1083.0,0.0031899999999999997,0.0,0.45899999999999996,-9.901,1.0,otros,50.0,0.0275,121.617,4.0,0.532
1013,1014,0.00172,0.636,248707.0,0.52,1084.0,0.0048,11.0,0.212,-13.511,1.0,otros,53.0,0.0299,115.12299999999999,4.0,0.852
1014,1015,0.7490000000000001,0.608,189794.0,0.307,1085.0,0.000252,5.0,0.156,-10.859000000000002,0.0,otros,73.0,0.0285,99.93799999999999,4.0,0.505
1015,1016,0.873,0.634,199420.0,0.305,1086.0,0.0,6.0,0.0968,-10.262,0.0,otros,68.0,0.0394,113.969,4.0,0.23800000000000002
1016,1017,0.792,0.603,237394.0,0.332,1087.0,0.0,11.0,0.128,-8.261000000000001,1.0,otros,70.0,0.0412,173.9,4.0,0.49200000000000005
1017,1018,0.586,0.5870000000000001,200391.0,0.36,1088.0,0.0,9.0,0.11699999999999999,-7.711,0.0,otros,68.0,0.0366,137.921,4.0,0.408
1018,1019,0.7709999999999999,0.41100000000000003,203887.0,0.545,1089.0,0.0,9.0,0.516,-5.882999999999999,0.0,otros,71.0,0.0357,95.87799999999999,4.0,0.7240000000000001
1019,1020,0.797,0.354,192545.0,0.415,1090.0,0.0,9.0,0.107,-6.577999999999999,1.0,otros,72.0,0.0289,175.537,4.0,0.42100000000000004
1020,1021,0.934,0.531,154859.0,0.11599999999999999,1091.0,0.0,6.0,0.0981,-11.157,1.0,otros,62.0,0.0548,117.469,3.0,0.17600000000000002
1021,1022,0.782,0.585,225790.0,0.397,1092.0,0.0,7.0,0.26899999999999996,-9.847000000000001,0.0,otros,68.0,0.0528,86.837,4.0,0.226
1022,1023,0.401,0.596,171696.0,0.415,1093.0,0.0,0.0,0.106,-9.72,1.0,otros,69.0,0.0278,77.955,4.0,0.15
1023,1024,0.7829999999999999,0.42700000000000005,220267.0,0.304,1094.0,0.000392,9.0,0.142,-10.423,1.0,otros,53.0,0.0307,78.191,4.0,0.28
1024,1025,0.8859999999999999,0.667,181821.0,0.429,1095.0,0.0,0.0,0.19399999999999998,-6.265,1.0,otros,67.0,0.062,77.11,1.0,0.376
1025,1026,0.523,0.706,235467.0,0.32799999999999996,1096.0,0.0,0.0,0.223,-10.158,1.0,otros,68.0,0.0326,85.988,4.0,0.593
1026,1027,0.7509999999999999,0.6579999999999999,171611.0,0.336,1097.0,0.0,3.0,0.11,-8.935,0.0,otros,65.0,0.0624,91.676,4.0,0.49
1027,1028,0.898,0.6890000000000001,243587.0,0.239,1098.0,0.0,2.0,0.131,-8.686,1.0,otros,69.0,0.0272,106.258,4.0,0.282
1028,1029,0.835,0.601,233489.0,0.37200000000000005,1099.0,0.0,3.0,0.129,-6.148,1.0,otros,71.0,0.0292,146.086,4.0,0.444
1029,1030,0.408,0.7659999999999999,303434.0,0.552,1100.0,0.0,9.0,0.748,-6.729,1.0,otros,69.0,0.0862,101.895,4.0,0.519
1030,1031,0.868,0.568,237252.0,0.33899999999999997,1101.0,0.0,3.0,0.127,-10.731,1.0,otros,65.0,0.0347,102.8,4.0,0.491
1031,1032,0.95,0.725,244631.0,0.161,1102.0,4.85e-05,4.0,0.11199999999999999,-12.642000000000001,1.0,otros,68.0,0.0391,112.054,4.0,0.0879
1032,1033,0.848,0.6779999999999999,206325.0,0.34600000000000003,1103.0,0.0,3.0,0.128,-8.571,1.0,otros,70.0,0.0345,135.989,4.0,0.461
1033,1034,0.8140000000000001,0.628,170217.0,0.248,1104.0,0.0602,1.0,0.111,-13.304,1.0,otros,72.0,0.032,125.29799999999999,4.0,0.6459999999999999
1034,1035,0.943,0.359,192389.0,0.20800000000000002,1105.0,0.0,7.0,0.0931,-10.567,1.0,otros,67.0,0.036000000000000004,83.155,3.0,0.105
1035,1036,0.807,0.48700000000000004,304293.0,0.25,1106.0,0.0,10.0,0.0797,-9.846,1.0,otros,68.0,0.0289,102.61399999999999,4.0,0.496
1036,1037,0.879,0.8059999999999999,167571.0,0.264,1107.0,0.0,7.0,0.109,-6.1610000000000005,0.0,otros,68.0,0.0415,117.92200000000001,4.0,0.43799999999999994
1037,1038,0.758,0.57,226470.0,0.46799999999999997,1108.0,0.0,6.0,0.20600000000000002,-4.192,1.0,otros,70.0,0.047,137.855,4.0,0.335
1038,1039,0.914,0.528,157467.0,0.29100000000000004,1109.0,0.0,10.0,0.121,-9.696,1.0,otros,72.0,0.0401,76.805,4.0,0.355
1039,1040,0.8009999999999999,0.585,234135.0,0.10300000000000001,1110.0,0.0,7.0,0.126,-12.682,1.0,otros,70.0,0.0309,133.05700000000002,4.0,0.179
1040,1041,0.945,0.547,200213.0,0.325,1111.0,3.03e-06,4.0,0.073,-8.08,0.0,otros,65.0,0.0307,129.524,4.0,0.218
1041,1042,0.941,0.547,191827.0,0.19699999999999998,1112.0,0.0007559999999999999,10.0,0.14400000000000002,-12.002,1.0,otros,67.0,0.0303,133.85,4.0,0.402
1042,1043,0.941,0.395,214440.0,0.265,1113.0,0.0,4.0,0.10300000000000001,-10.472999999999999,1.0,otros,62.0,0.0531,203.736,4.0,0.249
1043,1044,0.934,0.648,220101.0,0.342,1114.0,0.0,11.0,0.12,-8.296,1.0,otros,67.0,0.0296,105.98700000000001,4.0,0.486
1044,1045,0.972,0.52,314344.0,0.172,1115.0,6.24e-06,4.0,0.109,-11.422,0.0,otros,65.0,0.0343,67.007,4.0,0.0746
1045,1046,0.919,0.517,176068.0,0.25,1116.0,0.0,0.0,0.10099999999999999,-8.381,0.0,otros,66.0,0.0355,102.631,4.0,0.249
1046,1047,0.493,0.384,203105.0,0.42200000000000004,1117.0,4.74e-05,2.0,0.239,-10.059,0.0,otros,62.0,0.062,85.289,4.0,0.33299999999999996
1047,1048,0.598,0.614,227143.0,0.28,1118.0,0.0,4.0,0.177,-9.897,1.0,otros,66.0,0.0352,98.227,4.0,0.568
1048,1049,0.706,0.449,204255.0,0.508,1119.0,0.0,0.0,0.10400000000000001,-6.388,1.0,otros,56.0,0.11599999999999999,207.62099999999998,4.0,0.569
1049,1050,0.894,0.657,208103.0,0.192,1120.0,0.0,10.0,0.157,-13.107999999999999,0.0,otros,69.0,0.0365,130.08700000000002,4.0,0.305
1050,1051,0.983,0.535,215147.0,0.243,1121.0,1.98e-05,2.0,0.10400000000000001,-8.565,1.0,otros,65.0,0.0357,107.579,4.0,0.29
1051,1052,0.866,0.33899999999999997,214609.0,0.39,1122.0,0.0,5.0,0.134,-6.644,1.0,otros,62.0,0.0377,165.671,5.0,0.228
1052,1053,0.902,0.456,168030.0,0.379,1123.0,3.89e-06,2.0,0.132,-8.669,0.0,otros,59.0,0.0364,125.685,4.0,0.33799999999999997
1053,1054,0.603,0.721,263917.0,0.39,1124.0,0.0,4.0,0.263,-10.154,1.0,otros,62.0,0.066,103.90799999999999,3.0,0.42200000000000004
1054,1055,0.741,0.54,196804.0,0.475,1125.0,0.0,7.0,0.299,-8.907,0.0,otros,61.0,0.0302,77.014,4.0,0.12
1055,1056,0.905,0.54,156892.0,0.0657,1126.0,0.0,3.0,0.106,-17.612000000000002,1.0,otros,60.0,0.0322,147.59799999999998,4.0,0.19699999999999998
1056,1057,0.861,0.46,194130.0,0.319,1127.0,0.0,1.0,0.11800000000000001,-8.621,1.0,otros,67.0,0.0356,145.765,4.0,0.32899999999999996
1057,1058,0.7909999999999999,0.305,188605.0,0.275,1128.0,2.95e-06,7.0,0.098,-10.161,0.0,otros,64.0,0.0358,175.102,4.0,0.13699999999999998
1058,1059,0.758,0.325,223893.0,0.201,1129.0,0.0,6.0,0.0977,-11.595,0.0,otros,64.0,0.0282,81.869,4.0,0.172
1059,1060,0.847,0.6659999999999999,199112.0,0.355,1130.0,0.0,2.0,0.122,-9.305,1.0,otros,63.0,0.0373,89.964,4.0,0.6609999999999999
1060,1061,0.46299999999999997,0.677,245780.0,0.518,1131.0,0.0,11.0,0.0852,-8.56,1.0,otros,67.0,0.0289,95.01299999999999,4.0,0.527
1061,1062,0.8370000000000001,0.534,247817.0,0.332,1132.0,0.0,11.0,0.0997,-7.44,1.0,otros,72.0,0.0374,110.771,4.0,0.509
1062,1063,0.873,0.637,219760.0,0.263,1133.0,0.0,5.0,0.16399999999999998,-9.094,0.0,otros,74.0,0.0399,97.42299999999999,4.0,0.48700000000000004
1063,1064,0.784,0.6559999999999999,232500.0,0.349,1134.0,0.0,0.0,0.138,-6.841,1.0,otros,71.0,0.0289,118.02600000000001,4.0,0.289
1064,1065,0.496,0.623,276787.0,0.494,1135.0,5.96e-06,11.0,0.698,-9.281,0.0,otros,70.0,0.0313,98.556,4.0,0.563
1065,1066,0.912,0.5429999999999999,61388.0,0.633,1136.0,0.6829999999999999,0.0,0.1,-6.757000000000001,1.0,otros,56.0,0.488,94.89200000000001,4.0,0.188
1066,1067,0.0386,0.698,97975.0,0.292,1137.0,0.8390000000000001,11.0,0.0787,-10.059,1.0,otros,55.0,0.0974,81.298,4.0,0.7390000000000001
1067,1068,0.336,0.563,113654.0,0.14800000000000002,1138.0,0.877,10.0,0.10300000000000001,-14.417,0.0,otros,63.0,0.521,83.935,4.0,0.594
1068,1069,0.166,0.7440000000000001,108221.0,0.245,1139.0,0.92,8.0,0.0799,-12.48,0.0,otros,63.0,0.0642,153.982,4.0,0.8759999999999999
1069,1070,0.897,0.769,93635.0,0.27699999999999997,1140.0,0.862,10.0,0.11800000000000001,-8.375,1.0,otros,66.0,0.095,80.95100000000001,4.0,0.6409999999999999
1070,1071,0.892,0.703,97659.0,0.273,1141.0,0.898,10.0,0.102,-9.236,0.0,otros,62.0,0.0751,80.02600000000001,4.0,0.6579999999999999
1071,1072,0.9079999999999999,0.763,156279.0,0.306,1142.0,0.9279999999999999,4.0,0.128,-9.642999999999999,0.0,otros,54.0,0.182,85.98100000000001,4.0,0.583
1072,1073,0.0797,0.73,90651.0,0.214,1143.0,0.775,11.0,0.10800000000000001,-19.176,0.0,otros,54.0,0.0596,84.95700000000001,4.0,0.627
1073,1074,0.0135,0.645,242463.0,0.713,1144.0,0.7090000000000001,6.0,0.171,-9.241,0.0,otros,55.0,0.0437,93.06700000000001,4.0,0.507
1074,1075,0.040999999999999995,0.816,150450.0,0.495,1145.0,0.8690000000000001,6.0,0.0908,-8.347999999999999,0.0,otros,53.0,0.0582,83.031,4.0,0.848
1075,1076,0.604,0.6,137143.0,0.5870000000000001,1146.0,0.248,2.0,0.128,-8.955,1.0,otros,53.0,0.0302,168.24099999999999,4.0,0.6940000000000001
1076,1077,0.6829999999999999,0.768,139072.0,0.337,1147.0,2.66e-06,7.0,0.335,-8.976,1.0,otros,53.0,0.0488,96.09899999999999,4.0,0.672
1077,1078,0.021,0.71,121329.0,0.375,1148.0,0.655,0.0,0.19399999999999998,-10.245,1.0,otros,53.0,0.225,171.662,4.0,0.475
1079,1080,0.135,0.7340000000000001,138667.0,0.354,1150.0,0.8959999999999999,4.0,0.0872,-15.853,0.0,otros,52.0,0.0352,90.053,4.0,0.376
1080,1081,0.614,0.6629999999999999,70244.0,0.096,1151.0,0.948,1.0,0.11,-11.933,1.0,otros,63.0,0.0961,81.98100000000001,4.0,0.8170000000000001
1081,1082,0.107,0.7829999999999999,58441.0,0.40700000000000003,1152.0,0.72,11.0,0.259,-12.013,1.0,otros,61.0,0.0552,88.007,4.0,0.633
1082,1083,0.0941,0.706,124235.0,0.319,1153.0,0.748,7.0,0.11900000000000001,-10.842,1.0,otros,60.0,0.0659,170.332,4.0,0.545
1083,1084,0.0412,0.841,70000.0,0.436,1154.0,0.8490000000000001,1.0,0.0895,-8.606,1.0,otros,59.0,0.094,84.964,4.0,0.675
1084,1085,0.0674,0.852,177009.0,0.46,1155.0,0.532,8.0,0.0924,-6.357,1.0,otros,61.0,0.19699999999999998,86.99600000000001,4.0,0.731
1085,1086,0.752,0.866,133953.0,0.436,1156.0,0.853,7.0,0.102,-14.875,1.0,otros,58.0,0.0312,85.954,4.0,0.8290000000000001
1086,1087,0.13,0.72,114701.0,0.467,1157.0,0.9590000000000001,9.0,0.113,-10.302999999999999,1.0,otros,61.0,0.0821,85.99600000000001,4.0,0.35700000000000004
1087,1088,0.887,0.813,102054.0,0.276,1158.0,0.8420000000000001,5.0,0.11199999999999999,-14.725999999999999,0.0,otros,58.0,0.0379,132.202,4.0,0.47100000000000003
1088,1089,0.981,0.713,71096.0,0.10099999999999999,1159.0,0.966,10.0,0.0994,-10.924000000000001,0.0,otros,60.0,0.0716,65.357,4.0,0.725
1089,1090,0.43,0.745,171644.0,0.369,1160.0,0.9390000000000001,11.0,0.109,-10.12,1.0,otros,61.0,0.0744,138.59,4.0,0.439
1090,1091,0.28600000000000003,0.7240000000000001,65926.0,0.18,1161.0,0.8270000000000001,5.0,0.102,-9.651,0.0,otros,61.0,0.0568,80.881,4.0,0.8320000000000001
1091,1092,0.895,0.691,67650.0,0.41100000000000003,1162.0,0.946,10.0,0.0969,-5.977,1.0,otros,61.0,0.0894,158.11,4.0,0.311
1092,1093,0.397,0.838,78904.0,0.23199999999999998,1163.0,0.9359999999999999,4.0,0.11699999999999999,-10.899000000000001,1.0,otros,62.0,0.349,146.002,4.0,0.53
1093,1094,0.578,0.7,117290.0,0.452,1164.0,0.768,6.0,0.11900000000000001,-5.968999999999999,0.0,otros,60.0,0.0529,81.9,4.0,0.563
1094,1095,0.526,0.784,183740.0,0.445,1165.0,0.8590000000000001,2.0,0.0933,-14.511,1.0,otros,61.0,0.0895,88.01100000000001,4.0,0.652
1095,1096,0.9670000000000001,0.614,65790.0,0.27699999999999997,1166.0,0.8909999999999999,1.0,0.0698,-11.943,0.0,otros,63.0,0.042,84.93799999999999,4.0,0.23600000000000002
1096,1097,0.838,0.857,92250.0,0.146,1167.0,0.9540000000000001,4.0,0.109,-10.946,1.0,otros,65.0,0.33,82.9,4.0,0.7759999999999999
1097,1098,0.889,0.49,53466.0,0.56,1168.0,0.8690000000000001,0.0,0.105,-10.800999999999998,1.0,otros,61.0,0.149,170.972,1.0,0.0572
1098,1099,0.134,0.741,126810.0,0.528,1169.0,0.88,7.0,0.0835,-11.005999999999998,1.0,otros,61.0,0.0463,90.98700000000001,4.0,0.461
1099,1100,0.0137,0.825,156787.0,0.47200000000000003,1170.0,0.8340000000000001,1.0,0.0992,-7.146,1.0,otros,61.0,0.069,92.01299999999999,4.0,0.831
1100,1101,0.895,0.737,77088.0,0.41700000000000004,1171.0,0.21899999999999997,9.0,0.127,-13.322000000000001,0.0,otros,60.0,0.105,93.335,4.0,0.713
1101,1102,0.204,0.643,99997.0,0.56,1172.0,0.19699999999999998,0.0,0.0908,-7.295,1.0,otros,64.0,0.0354,79.986,4.0,0.521
1102,1103,0.27,0.6859999999999999,102322.0,0.221,1173.0,0.562,2.0,0.172,-8.597999999999999,1.0,otros,62.0,0.0919,169.926,4.0,0.373
1103,1104,0.375,0.502,111612.0,0.36200000000000004,1174.0,0.875,5.0,0.155,-12.402999999999999,0.0,otros,60.0,0.41100000000000003,33.579,4.0,0.804
1104,1105,0.904,0.674,68571.0,0.522,1175.0,0.848,3.0,0.109,-15.304,1.0,otros,61.0,0.57,170.34,4.0,0.927
1105,1106,0.976,0.6829999999999999,100101.0,0.23600000000000002,1176.0,0.7120000000000001,3.0,0.13,-21.153000000000002,0.0,otros,61.0,0.183,110.935,4.0,0.636
1106,1107,0.9670000000000001,0.875,87805.0,0.244,1177.0,0.9279999999999999,3.0,0.11900000000000001,-18.724,0.0,otros,60.0,0.166,82.01,4.0,0.48
1107,1108,0.946,0.585,82817.0,0.406,1178.0,0.8640000000000001,7.0,0.105,-13.809000000000001,1.0,otros,60.0,0.0582,71.005,4.0,0.855
1108,1109,0.645,0.539,145125.0,0.542,1179.0,0.158,8.0,0.147,-7.734,1.0,otros,60.0,0.0479,79.75,4.0,0.493
1109,1110,0.44,0.863,97523.0,0.447,1180.0,0.493,7.0,0.11599999999999999,-10.890999999999998,0.0,otros,57.0,0.0496,140.0,4.0,0.7859999999999999
1110,1111,0.258,0.568,93832.0,0.40399999999999997,1181.0,0.135,0.0,0.207,-7.733,1.0,otros,57.0,0.175,77.998,1.0,0.6459999999999999
1111,1112,0.43700000000000006,0.585,68693.0,0.483,1182.0,0.8540000000000001,8.0,0.0968,-9.203,1.0,otros,57.0,0.0311,173.917,4.0,0.924
1112,1113,0.0573,0.78,183000.0,0.54,1183.0,0.889,0.0,0.163,-6.525,0.0,otros,57.0,0.0471,172.021,4.0,0.843
1113,1114,0.446,0.474,103704.0,0.308,1184.0,0.885,7.0,0.126,-15.007,0.0,otros,58.0,0.342,154.47,4.0,0.701
1114,1115,0.317,0.922,214154.0,0.36700000000000005,1185.0,0.754,9.0,0.0847,-14.787,1.0,otros,59.0,0.318,129.988,4.0,0.774
1115,1116,0.742,0.706,71310.0,0.0609,1186.0,0.92,6.0,0.102,-22.219,1.0,otros,57.0,0.154,81.169,4.0,0.465
1116,1117,0.853,0.741,104620.0,0.21899999999999997,1187.0,0.935,10.0,0.109,-11.878,0.0,otros,63.0,0.0813,156.116,4.0,0.519
1117,1118,0.379,0.573,72754.0,0.507,1188.0,0.174,0.0,0.115,-11.917,1.0,otros,61.0,0.305,135.834,4.0,0.318
1118,1119,0.0212,0.809,107586.0,0.433,1189.0,0.742,10.0,0.124,-12.534,0.0,otros,61.0,0.068,86.993,4.0,0.39299999999999996
1119,1120,0.444,0.898,95350.0,0.287,1190.0,0.764,9.0,0.114,-7.027,0.0,otros,61.0,0.39399999999999996,91.06299999999999,4.0,0.311
1120,1121,0.486,0.638,135500.0,0.0489,1191.0,0.892,9.0,0.0881,-12.737,0.0,otros,62.0,0.17300000000000001,81.804,4.0,0.419
1121,1122,0.899,0.617,96000.0,0.16399999999999998,1192.0,0.9059999999999999,1.0,0.0996,-20.177,0.0,otros,61.0,0.188,149.877,4.0,0.733
1122,1123,0.879,0.562,85125.0,0.136,1193.0,0.934,7.0,0.14,-12.037,1.0,otros,64.0,0.40299999999999997,156.362,4.0,0.177
1123,1124,0.645,0.622,53194.0,0.271,1194.0,0.6829999999999999,2.0,0.146,-14.193,1.0,otros,57.0,0.0564,76.664,4.0,0.5710000000000001
1124,1125,0.9209999999999999,0.499,104615.0,0.285,1195.0,0.7290000000000001,3.0,0.369,-10.974,0.0,otros,60.0,0.415,78.423,3.0,0.715
1125,1126,0.985,0.685,65737.0,0.364,1196.0,0.932,1.0,0.105,-10.699000000000002,1.0,otros,61.0,0.0724,89.10799999999999,4.0,0.8009999999999999
1126,1127,0.11699999999999999,0.61,112879.0,0.369,1197.0,0.85,1.0,0.0904,-6.919,1.0,otros,61.0,0.31,80.592,4.0,0.32899999999999996
1127,1128,0.012,0.527,106667.0,0.102,1198.0,0.865,4.0,0.10800000000000001,-19.167,0.0,otros,60.0,0.127,157.69299999999998,4.0,0.11
1128,1129,0.633,0.797,146307.0,0.355,1199.0,0.0015199999999999999,11.0,0.122,-8.615,1.0,otros,62.0,0.138,82.046,4.0,0.604
1129,1130,0.262,0.84,131559.0,0.425,1200.0,0.9209999999999999,9.0,0.11599999999999999,-9.404,0.0,otros,63.0,0.0871,92.97,4.0,0.539
1130,1131,0.9390000000000001,0.782,84315.0,0.127,1201.0,0.7809999999999999,7.0,0.125,-20.939,1.0,otros,61.0,0.6679999999999999,83.98899999999999,4.0,0.39
1131,1132,0.9690000000000001,0.555,115000.0,0.159,1202.0,0.711,4.0,0.0958,-13.533,1.0,otros,60.0,0.294,84.266,4.0,0.7709999999999999
1132,1133,0.252,0.7809999999999999,121115.0,0.24100000000000002,1203.0,0.7120000000000001,1.0,0.11,-11.162,0.0,otros,61.0,0.0523,143.907,4.0,0.434
1133,1134,0.174,0.557,137580.0,0.42100000000000004,1204.0,0.882,4.0,0.0768,-9.413,0.0,otros,57.0,0.0392,177.99599999999998,4.0,0.22699999999999998
1134,1135,0.662,0.7390000000000001,114286.0,0.14300000000000002,1205.0,0.8640000000000001,4.0,0.105,-12.753,0.0,otros,60.0,0.319,83.985,4.0,0.635
1135,1136,0.48700000000000004,0.8029999999999999,76493.0,0.747,1206.0,0.792,4.0,0.31,-13.352,0.0,otros,59.0,0.0573,79.61,4.0,0.29600000000000004
1136,1137,0.51,0.75,128690.0,0.55,1207.0,0.862,1.0,0.18600000000000003,-9.762,0.0,otros,59.0,0.069,179.96599999999998,4.0,0.461
1137,1138,0.924,0.738,96608.0,0.737,1208.0,0.746,6.0,0.48100000000000004,-6.968999999999999,0.0,otros,60.0,0.34700000000000003,101.90100000000001,4.0,0.851
1138,1139,0.8590000000000001,0.81,78139.0,0.37200000000000005,1209.0,0.91,11.0,0.111,-9.718,0.0,otros,64.0,0.0451,83.24,4.0,0.7070000000000001
1139,1140,0.5770000000000001,0.7709999999999999,118500.0,0.40299999999999997,1210.0,0.0272,5.0,0.1,-6.845,1.0,otros,64.0,0.04,82.04700000000001,4.0,0.395
1140,1141,0.892,0.46299999999999997,129438.0,0.305,1211.0,0.231,9.0,0.0773,-16.266,1.0,otros,54.0,0.0306,177.83599999999998,4.0,0.505
1141,1142,0.41100000000000003,0.61,161333.0,0.441,1212.0,0.884,10.0,0.11599999999999999,-10.495,1.0,otros,60.0,0.0371,180.40099999999998,4.0,0.753
1142,1143,0.0412,0.578,83625.0,0.764,1213.0,0.253,5.0,0.38,-6.97,1.0,otros,58.0,0.10300000000000001,86.024,4.0,0.679
1143,1144,0.903,0.8590000000000001,106465.0,0.45399999999999996,1214.0,0.9259999999999999,8.0,0.11199999999999999,-5.997999999999999,1.0,otros,58.0,0.39799999999999996,92.959,3.0,0.9470000000000001
1144,1145,0.161,0.659,107938.0,0.45,1215.0,0.872,8.0,0.109,-7.89,0.0,otros,58.0,0.309,178.333,4.0,0.38299999999999995
1145,1146,0.106,0.642,215587.0,0.633,1216.0,0.7859999999999999,8.0,0.0696,-8.737,0.0,otros,58.0,0.0559,176.02900000000002,4.0,0.703
1146,1147,0.6779999999999999,0.6809999999999999,111033.0,0.226,1217.0,0.878,6.0,0.102,-10.538,1.0,otros,58.0,0.0446,94.005,4.0,0.604
1147,1148,0.805,0.602,274941.0,0.6559999999999999,1218.0,0.89,0.0,0.0984,-11.573,0.0,otros,58.0,0.0483,84.978,4.0,0.344
1148,1149,0.0665,0.537,60690.0,0.478,1219.0,0.6579999999999999,7.0,0.34700000000000003,-17.61,1.0,otros,57.0,0.111,86.603,4.0,0.9570000000000001
1149,1150,0.11900000000000001,0.733,196714.0,0.348,1220.0,0.447,5.0,0.132,-14.817,1.0,otros,59.0,0.11599999999999999,140.079,4.0,0.537
1150,1151,0.402,0.588,156724.0,0.19399999999999998,1221.0,0.9,1.0,0.115,-7.8420000000000005,1.0,otros,57.0,0.0347,87.12299999999999,4.0,0.597
1151,1152,0.65,0.727,262577.0,0.539,1222.0,0.8290000000000001,1.0,0.161,-9.216000000000001,1.0,otros,57.0,0.0623,91.994,4.0,0.465
1152,1153,0.91,0.787,96000.0,0.29,1223.0,0.904,10.0,0.21,-11.764000000000001,0.0,otros,57.0,0.205,79.99,4.0,0.758
1153,1154,0.0662,0.696,137917.0,0.259,1224.0,0.23,2.0,0.131,-11.3,1.0,otros,61.0,0.091,94.249,4.0,0.413
1154,1155,0.00891,0.6920000000000001,151318.0,0.319,1225.0,0.7020000000000001,2.0,0.1,-17.602,0.0,otros,57.0,0.0517,92.16,4.0,0.355
1155,1156,0.616,0.466,110029.0,0.377,1226.0,0.0372,9.0,0.0828,-7.046,1.0,otros,57.0,0.0428,70.545,4.0,0.606
1156,1157,0.619,0.785,96750.0,0.474,1227.0,0.747,1.0,0.201,-7.726,1.0,otros,60.0,0.0755,80.00399999999999,3.0,0.563
1157,1158,0.691,0.61,78013.0,0.5,1228.0,0.914,9.0,0.0996,-8.24,1.0,otros,59.0,0.0536,75.102,4.0,0.478
1158,1159,0.45899999999999996,0.79,147882.0,0.534,1229.0,0.43700000000000006,7.0,0.146,-6.305,1.0,otros,59.0,0.0451,84.985,4.0,0.884
1159,1160,0.735,0.76,127595.0,0.141,1230.0,0.652,0.0,0.084,-15.305,0.0,otros,60.0,0.0637,78.995,1.0,0.672
1160,1161,0.415,0.62,196447.0,0.431,1231.0,0.9359999999999999,8.0,0.179,-8.498,1.0,otros,61.0,0.0349,70.916,4.0,0.14400000000000002
1161,1162,0.679,0.578,118171.0,0.473,1232.0,0.0070799999999999995,9.0,0.0806,-12.017999999999999,0.0,otros,59.0,0.127,82.96,4.0,0.168
